graphNodes,density,expNo,delta,compressionRatio,executionTime,readTime,writeTime
16384,80,1,0.9,3.783483,491.828423,34.706565,9.300568
16384,80,1,1,4.105048,854.987532,34.754303,11.024106
16384,80,1,0.5,2.2364,97.454674,48.069555,7.339393
16384,80,1,0.6,2.535783,110.03424,35.317145,7.494448
16384,80,1,0.7,2.962967,166.752936,34.093337,7.542406
16384,80,1,0.8,3.385236,282.515267,35.544817,7.921014
16384,80,1,0.9,3.783541,470.103327,34.98504,9.2431
16384,80,1,1,4.105155,854.573428,35.035403,10.95015
16384,80,1,0.5,2.236441,85.264374,34.882516,8.090629
16384,80,1,0.6,2.535944,113.813356,35.064502,8.127723
16384,80,1,0.7,2.963003,168.269831,35.38635,7.728019
16384,80,1,0.8,3.385202,282.233691,34.897096,8.166024
16384,80,1,0.9,3.783497,469.797965,35.076512,9.333435
16384,80,1,1,4.105187,831.296318,35.059701,10.693795
16384,80,1,0.5,2.236497,83.683014,33.981209,7.559578
16384,80,1,0.6,2.535936,112.514519,34.457135,7.578905
16384,80,1,0.7,2.962867,167.092451,34.447738,7.693431
16384,80,1,0.8,3.385586,283.652936,35.039434,8.294484
16384,80,1,0.9,3.78376,467.636737,34.870432,9.262473
16384,80,1,1,4.105131,839.561596,35.773103,9.486667
16384,80,1,0.5,2.236478,83.414524,33.945905,7.345095
16384,80,1,0.6,2.535747,109.995871,35.566655,7.415085
16384,80,1,0.7,2.962973,175.862625,35.257266,7.303876
16384,80,1,0.8,3.385356,271.118512,34.68936,7.955564
16384,80,1,0.9,3.783633,465.964126,34.702165,9.166067
16384,80,1,1,4.104991,831.08042,34.466786,10.897972
16384,85,1,0.5,2.310413,79.812594,37.548052,6.722847
16384,85,1,0.6,2.703016,113.197766,36.59407,7.521531
16384,85,1,0.7,3.101171,164.247455,36.806655,7.663987
16384,85,1,0.8,3.562974,295.438638,37.157011,7.984562
16384,85,1,0.9,3.961899,465.682821,36.578358,9.449523
16384,85,1,1,4.290818,851.461283,37.49106,10.912275
16384,85,1,0.5,2.310457,79.636048,37.131989,6.760183
16384,85,1,0.6,2.702935,109.855249,36.661169,7.456698
16384,85,1,0.7,3.101221,164.557638,37.39495,7.600152
16384,85,1,0.8,3.562998,285.44222,37.194912,8.032121
16384,85,1,0.9,3.961981,471.207328,37.388364,9.243458
16384,85,1,1,4.290738,836.642121,37.289735,10.76006
16384,85,1,0.5,2.310299,80.983794,37.709222,6.775642
16384,85,1,0.6,2.702859,110.920403,36.772089,7.554797
16384,85,1,0.7,3.100927,164.987782,37.095926,7.679673
16384,85,1,0.8,3.563154,285.483161,36.143639,8.18394
16384,85,1,0.9,3.96188,474.223112,37.233881,9.321935
16384,85,1,1,4.2906,841.199031,37.00052,10.867386
16384,85,1,0.5,2.310296,80.313082,37.637557,6.779609
16384,85,1,0.6,2.702727,114.511079,37.014888,7.463812
16384,85,1,0.7,3.101229,164.819898,35.945749,7.664726
16384,85,1,0.8,3.562996,272.880989,37.403928,8.086731
16384,85,1,0.9,3.961767,466.298751,37.249946,9.3929
16384,85,1,1,4.290734,833.44026,36.922127,11.195579
16384,85,1,0.5,2.310411,80.008575,37.234725,6.705903
16384,85,1,0.6,2.702897,111.461688,37.973914,7.428325
16384,85,1,0.7,3.100944,173.686372,37.553222,7.525065
16384,85,1,0.8,3.562997,274.197447,37.255419,8.1605
16384,85,1,0.9,3.961956,465.435436,36.883478,9.16085
16384,85,1,1,4.290917,832.714832,36.840717,10.897527
16384,90,1,0.5,2.597939,80.464682,40.003503,6.897095
16384,90,1,0.6,2.932276,105.941502,39.172108,7.211631
16384,90,1,0.7,3.350216,168.120504,38.532354,7.320293
16384,90,1,0.8,3.780904,276.565215,39.386934,7.946866
16384,90,1,0.9,4.19273,479.109688,38.681427,9.242855
16384,90,1,1,4.532028,831.6177,38.953391,10.974645
16384,90,1,0.5,2.5977,79.529203,38.527164,6.995665
16384,90,1,0.6,2.932159,106.512535,39.781008,7.192924
16384,90,1,0.7,3.350225,169.237322,39.358168,7.285428
16384,90,1,0.8,3.781094,263.377988,39.505351,8.052192
16384,90,1,0.9,4.192326,455.4354,38.748008,9.290123
16384,90,1,1,4.531595,831.626441,38.631051,10.864746
16384,90,1,0.5,2.597596,80.173495,39.064313,7.014801
16384,90,1,0.6,2.931967,106.840023,39.772308,7.212377
16384,90,1,0.7,3.350204,161.305016,39.681496,7.370926
16384,90,1,0.8,3.781116,278.45753,38.932528,7.942962
16384,90,1,0.9,4.192409,455.765495,39.036067,9.279778
16384,90,1,1,4.531922,832.282922,40.012418,10.900406
16384,90,1,0.5,2.59796,79.67914,38.571908,6.965267
16384,90,1,0.6,2.932166,106.010046,39.046298,7.291021
16384,90,1,0.7,3.350295,160.832522,39.335954,7.508343
16384,90,1,0.8,3.780855,274.864155,38.954771,7.988626
16384,90,1,0.9,4.19242,457.220912,38.515501,9.295246
16384,90,1,1,4.531833,831.792966,39.2647,10.931689
16384,90,1,0.5,2.597648,79.54487,38.4726,7.015827
16384,90,1,0.6,2.931986,105.557342,38.225786,7.308547
16384,90,1,0.7,3.350231,161.835169,39.411966,7.439852
16384,90,1,0.8,3.781016,261.267683,38.609159,8.054432
16384,90,1,0.9,4.192411,454.800087,39.614759,9.233331
16384,90,1,1,4.531809,832.797605,39.497728,10.89288
16384,95,1,0.5,3.020705,67.353291,41.961178,4.878314
16384,95,1,0.6,3.442257,90.133676,41.325818,6.196185
16384,95,1,0.7,3.870778,137.831708,41.412004,6.595203
16384,95,1,0.8,4.349808,235.240617,41.037971,7.317257
16384,95,1,0.9,4.753768,414.232304,41.516892,8.67497
16384,95,1,1,5.07709,775.819881,40.115155,10.10025
16384,95,1,0.5,3.020745,66.043146,40.679811,5.044843
16384,95,1,0.6,3.442126,89.361346,41.670219,6.261775
16384,95,1,0.7,3.870473,138.387402,41.698641,6.600949
16384,95,1,0.8,4.349661,258.451301,40.761569,8.015578
16384,95,1,0.9,4.753802,414.104191,40.424836,8.613197
16384,95,1,1,5.077357,781.775629,41.996027,10.093892
16384,95,1,0.5,3.0208,66.980009,41.405968,5.037178
16384,95,1,0.6,3.442224,89.952639,40.662932,6.22099
16384,95,1,0.7,3.870914,141.305891,40.124494,6.528304
16384,95,1,0.8,4.350115,254.940303,41.921964,7.270041
16384,95,1,0.9,4.753989,450.811349,41.1544,8.517325
16384,95,1,1,5.07738,779.798205,39.775395,10.069482
16384,95,1,0.5,3.021567,66.357684,40.743719,5.120549
16384,95,1,0.6,3.44255,89.332469,41.491925,6.165083
16384,95,1,0.7,3.870732,138.41064,42.053787,6.556559
16384,95,1,0.8,4.349737,253.317143,40.60409,7.316928
16384,95,1,0.9,4.753721,412.132549,40.707316,8.578512
16384,95,1,1,5.07746,779.74015,41.050602,10.156599
16384,95,1,0.5,3.021099,67.589235,42.240148,5.004304
16384,95,1,0.6,3.442159,88.94918,40.991618,6.263977
16384,95,1,0.7,3.870459,137.179781,41.178162,6.508732
16384,95,1,0.8,4.349371,235.687505,40.838121,7.413122
16384,95,1,0.9,4.753598,430.861687,41.014233,8.467023
16384,95,1,1,5.077171,779.835864,41.021821,10.191788
16384,98,1,0.5,4.048857,58.984395,42.576334,5.058731
16384,98,1,0.6,4.432971,68.348911,41.373296,4.289113
16384,98,1,0.7,4.944677,100.761498,42.788815,4.786899
16384,98,1,0.8,5.388754,158.412923,41.815911,5.737481
16384,98,1,0.9,5.951786,302.937515,42.564415,6.661416
16384,98,1,1,6.283924,589.2643,43.136679,7.963988
16384,98,1,0.5,4.049207,59.369192,42.808594,5.033017
16384,98,1,0.6,4.433099,69.775887,42.375815,4.295476
16384,98,1,0.7,4.944774,100.23425,41.794106,4.94606
16384,98,1,0.8,5.389564,157.869785,42.28856,5.774649
16384,98,1,0.9,5.952389,302.318745,42.279001,6.55411
16384,98,1,1,6.283416,586.320384,42.494243,7.670404
16384,98,1,0.5,4.049607,59.89287,43.365981,5.022399
16384,98,1,0.6,4.433783,70.170522,43.125679,4.198573
16384,98,1,0.7,4.944252,100.504217,42.031398,4.908928
16384,98,1,0.8,5.389117,157.575178,41.506317,5.768338
16384,98,1,0.9,5.95185,327.799824,41.040918,6.803347
16384,98,1,1,6.283334,597.510091,43.121312,7.697704
16384,98,1,0.5,4.049436,60.768822,43.598011,4.984635
16384,98,1,0.6,4.433231,69.183972,42.216893,4.272924
16384,98,1,0.7,4.94529,101.887795,43.19169,4.941252
16384,98,1,0.8,5.389197,158.834602,42.705898,5.776174
16384,98,1,0.9,5.951581,302.099534,42.20323,6.584891
16384,98,1,1,6.283178,582.72632,41.959368,7.565548
16384,98,1,0.5,4.049379,58.860583,42.259228,5.040444
16384,98,1,0.6,4.433353,70.223813,43.275203,4.255936
16384,98,1,0.7,4.944528,100.865044,42.164504,4.952899
16384,98,1,0.8,5.389295,158.732162,42.429896,5.762792
16384,98,1,0.9,5.951722,325.888566,43.357993,6.730536
16384,98,1,1,6.283799,583.082752,42.615372,7.573947
32768,80,1,0.5,2.308526,383.472754,140.842303,40.590704
32768,80,1,0.6,2.732058,548.307798,141.433998,30.762347
32768,80,1,0.7,3.15941,868.949117,141.409767,32.89893
32768,80,1,0.8,3.664507,1506.627585,141.869843,33.859626
32768,80,1,0.9,4.112354,2773.408284,142.058321,41.552696
32768,80,1,1,4.465889,5240.08698,140.53875,43.902093
32768,80,1,0.5,2.308513,362.144823,139.614865,29.172831
32768,80,1,0.6,2.732022,541.742762,138.115866,31.027161
32768,80,1,0.7,3.159339,887.427771,145.193941,30.575355
32768,80,1,0.8,3.664638,1508.297451,141.734703,33.520676
32768,80,1,0.9,4.112314,2754.813507,140.721771,37.381599
32768,80,1,1,4.465803,5208.253992,139.485079,41.893897
32768,80,1,0.5,2.308431,364.066332,140.235521,28.689938
32768,80,1,0.6,2.732113,547.946185,143.399678,30.529122
32768,80,1,0.7,3.159404,872.355713,139.899989,30.349092
32768,80,1,0.8,3.664591,1516.449052,141.320638,34.400519
32768,80,1,0.9,4.112278,2743.556403,142.972419,37.205566
32768,80,1,1,4.465841,5174.771287,145.902308,41.845557
32768,80,1,0.5,2.308492,364.771926,140.421108,28.432576
32768,80,1,0.6,2.732061,547.133287,142.608677,30.443431
32768,80,1,0.7,3.159355,901.846214,143.791029,30.247367
32768,80,1,0.8,3.664766,1500.55782,143.106349,32.379441
32768,80,1,0.9,4.112269,2744.985633,141.991681,37.316254
32768,80,1,1,4.465774,5250.370843,145.284243,42.839165
32768,80,1,0.5,2.30855,365.963598,142.263465,28.669269
32768,80,1,0.6,2.732141,546.364945,143.732478,30.605205
32768,80,1,0.7,3.159345,879.859399,142.417489,30.427153
32768,80,1,0.8,3.664537,1510.374082,144.010307,32.866245
32768,80,1,0.9,4.112254,2761.518217,145.279409,38.239796
32768,80,1,1,4.465861,5206.640834,144.865164,43.053058
32768,85,1,0.5,2.470529,373.943546,152.807868,28.596507
32768,85,1,0.6,2.905252,548.195117,148.764868,31.851708
32768,85,1,0.7,3.338761,855.182608,151.6495,30.729118
32768,85,1,0.8,3.825044,1498.902912,149.287558,34.213328
32768,85,1,0.9,4.276848,2737.15597,150.285136,41.052382
32768,85,1,1,4.65813,5247.022055,151.972786,46.657377
32768,85,1,0.5,2.470514,366.882317,147.92796,28.622347
32768,85,1,0.6,2.905168,547.382927,148.280336,30.499344
32768,85,1,0.7,3.338793,861.51739,152.688252,30.957159
32768,85,1,0.8,3.824943,1503.040451,151.224494,34.439603
32768,85,1,0.9,4.27697,2737.300157,150.571555,41.166575
32768,85,1,1,4.65819,5242.162615,152.610409,47.492442
32768,85,1,0.5,2.470409,375.793686,151.625832,28.581769
32768,85,1,0.6,2.905233,554.011756,150.835787,30.46476
32768,85,1,0.7,3.338726,857.059543,148.074692,31.016166
32768,85,1,0.8,3.824866,1498.417522,151.064609,34.400071
32768,85,1,0.9,4.276769,2738.17711,151.44288,41.057452
32768,85,1,1,4.658167,5240.114457,150.632442,46.615544
32768,85,1,0.5,2.470426,373.159087,153.370165,28.556969
32768,85,1,0.6,2.905276,548.073624,146.748725,30.89237
32768,85,1,0.7,3.338875,857.218453,150.182288,31.012718
32768,85,1,0.8,3.824965,1503.473303,151.47147,34.710678
32768,85,1,0.9,4.276921,2762.314841,152.076231,41.578501
32768,85,1,1,4.658104,5238.47075,151.603666,46.335656
32768,85,1,0.5,2.47034,372.715047,152.223243,29.245847
32768,85,1,0.6,2.905172,555.807894,154.245854,31.285687
32768,85,1,0.7,3.338807,864.516212,151.189228,33.852268
32768,85,1,0.8,3.824933,1497.756381,146.55449,35.527197
32768,85,1,0.9,4.276914,2741.450008,152.142683,42.72552
32768,85,1,1,4.658064,5198.615068,146.085249,47.870753
32768,90,1,0.5,2.685086,347.66849,157.380526,27.33941
32768,90,1,0.6,3.113009,516.746815,163.683656,30.198395
32768,90,1,0.7,3.592421,856.720925,162.472168,30.64402
32768,90,1,0.8,4.074365,1468.683131,162.239148,31.406482
32768,90,1,0.9,4.532228,2728.852879,160.302014,40.842611
32768,90,1,1,4.90269,5249.90176,161.275804,48.471885
32768,90,1,0.5,2.684945,346.703557,157.404252,27.42942
32768,90,1,0.6,3.113108,520.816144,162.136799,29.648298
32768,90,1,0.7,3.592354,847.634654,160.098785,30.512236
32768,90,1,0.8,4.074596,1480.394523,160.524798,34.266344
32768,90,1,0.9,4.532328,2721.912991,161.525334,41.246803
32768,90,1,1,4.902755,5210.95194,161.764951,48.1746
32768,90,1,0.5,2.68491,349.918597,159.968986,27.515383
32768,90,1,0.6,3.112969,515.212787,161.260808,29.90631
32768,90,1,0.7,3.592354,872.11977,160.201787,30.743163
32768,90,1,0.8,4.076566,1478.734875,161.480771,34.483498
32768,90,1,0.9,4.532293,2729.430586,157.199843,40.744524
32768,90,1,1,4.902811,5209.516633,157.127952,49.56212
32768,90,1,0.5,2.685031,350.450051,160.504011,27.588376
32768,90,1,0.6,3.113054,518.923654,161.259288,30.068778
32768,90,1,0.7,3.592294,850.120638,162.34635,30.388997
32768,90,1,0.8,4.07668,1496.455841,160.196968,34.009745
32768,90,1,0.9,4.532283,2722.609716,162.86913,40.603837
32768,90,1,1,4.902684,5211.056001,162.07882,48.941651
32768,90,1,0.5,2.685141,346.552276,157.174576,27.51887
32768,90,1,0.6,3.113101,513.082795,157.431305,29.894329
32768,90,1,0.7,3.592299,848.930945,162.086346,30.734237
32768,90,1,0.8,4.07446,1471.620482,161.72204,34.424747
32768,90,1,0.9,4.532243,2730.499859,159.313082,40.660352
32768,90,1,1,4.902668,5188.948346,161.881677,46.221437
32768,95,1,0.5,3.164686,309.832924,175.520523,24.240254
32768,95,1,0.6,3.65062,458.225275,176.054898,27.88355
32768,95,1,0.7,4.0901,716.467482,174.713945,29.71497
32768,95,1,0.8,4.629586,1336.567151,174.897072,34.251745
32768,95,1,0.9,5.089901,2517.761651,175.643145,40.955593
32768,95,1,1,5.434672,4956.985867,177.299518,50.000963
32768,95,1,0.5,3.164659,300.891432,169.945963,24.180922
32768,95,1,0.6,3.650732,458.75785,177.299263,27.30229
32768,95,1,0.7,4.090047,734.936078,177.131028,29.334471
32768,95,1,0.8,4.629181,1338.021643,176.486483,33.972745
32768,95,1,0.9,5.089837,2546.239895,176.637592,41.417212
32768,95,1,1,5.434712,4956.580894,172.083263,49.938631
32768,95,1,0.5,3.164699,301.502301,170.376865,24.133287
32768,95,1,0.6,3.650783,467.710249,174.292894,27.701149
32768,95,1,0.7,4.090135,715.729551,175.065942,29.788396
32768,95,1,0.8,4.629369,1337.68451,171.296344,34.21896
32768,95,1,0.9,5.089695,2525.621376,171.68825,41.365929
32768,95,1,1,5.434816,4950.361675,175.33307,49.389601
32768,95,1,0.5,3.164652,366.178157,236.504272,24.115265
32768,95,1,0.6,3.650591,458.272459,177.122904,27.570955
32768,95,1,0.7,4.090046,715.719704,176.203738,29.339212
32768,95,1,0.8,4.629595,1361.964407,174.033088,34.385856
32768,95,1,0.9,5.089927,2526.675748,170.515849,41.321214
32768,95,1,1,5.43496,4947.539524,175.394933,48.50031
32768,95,1,0.5,3.164689,301.598945,170.87866,24.025239
32768,95,1,0.6,3.650655,464.001846,172.8553,27.524972
32768,95,1,0.7,4.090074,731.085434,176.289675,30.006179
32768,95,1,0.8,4.629588,1332.016199,172.468499,34.009439
32768,95,1,0.9,5.089751,2519.494949,175.855339,40.13881
32768,95,1,1,5.434686,4969.638417,176.418616,48.684134
32768,98,1,0.5,4.153336,237.423765,173.22811,17.185331
32768,98,1,0.6,4.621459,333.225984,178.076978,18.266864
32768,98,1,0.7,5.171739,494.897679,175.199769,20.573031
32768,98,1,0.8,5.763817,933.321273,172.98108,23.807073
32768,98,1,0.9,6.320728,1859.432718,174.360701,26.183573
32768,98,1,1,6.6953,3848.530133,177.74942,29.455865
32768,98,1,0.5,4.152982,240.857687,174.164932,17.245063
32768,98,1,0.6,4.621877,323.158103,171.489815,18.495779
32768,98,1,0.7,5.171698,490.245965,172.776609,20.452928
32768,98,1,0.8,5.763489,932.333333,175.859425,23.716303
32768,98,1,0.9,6.320814,1875.483423,173.948041,26.494002
32768,98,1,1,6.695072,3861.681436,172.836024,28.77852
32768,98,1,0.5,4.153071,236.134745,171.193761,17.285258
32768,98,1,0.6,4.621925,323.761823,172.136663,18.236761
32768,98,1,0.7,5.17177,489.317849,171.920848,20.509146
32768,98,1,0.8,5.76402,930.146216,174.03029,23.536073
32768,98,1,0.9,6.32062,1883.845028,170.358702,29.460376
32768,98,1,1,6.694957,3836.754817,173.184485,28.39684
32768,98,1,0.5,4.15315,237.789019,172.701076,17.600034
32768,98,1,0.6,4.622161,323.998937,172.623598,18.1386
32768,98,1,0.7,5.171889,486.44909,169.022237,20.365448
32768,98,1,0.8,5.763209,930.151228,174.679155,23.411959
32768,98,1,0.9,6.320264,1869.69906,175.062272,27.154181
32768,98,1,1,6.695249,3858.903985,169.226053,29.318688
32768,98,1,0.5,4.153265,238.09191,173.207241,17.294787
32768,98,1,0.6,4.622108,325.934436,171.674663,18.321028
32768,98,1,0.7,5.171894,493.32342,174.310164,20.623811
32768,98,1,0.8,5.763329,926.177024,170.618882,23.239179
32768,98,1,0.9,6.320619,1865.91116,173.255093,27.08082
32768,98,1,1,6.694974,3856.4857,171.198935,29.035602
